patient_id,ic50
22RV1,0.37394812536545396
2313287,1.1685060946690395
42MGBA,1.984532339009097
A427,1.9058733958050837
BFTC905,1.6727186301064076
C32,2.489339236727576
EFO27,2.461500765357454
EN,2.5041198210334916
EPLC272H,1.7446460132457804
HCC1143,1.7977543689143949
HCC1954,2.1779992999986226
HCC366,3.3257919765252755
HDMYZ,1.3463675751544124
HH,2.0945409317799455
HL60,1.2172573994620062
HPAC,1.8938748665149872
HSC4,2.923447451232581
HT1080,1.5656921284307221
KE37,1.8425595136597983
KNS62,0.6760511072005366
KYM1,2.136805593571745
KYSE510,1.126016415928763
LAMA84,-0.2009446700376678
LCLC97TM1,2.4240985120946275
LXF289,1.512046807294231
MEWO,1.8332099001985669
MV411,0.8357797726571499
NCIH1299,1.9534642633219246
NCIH1341,2.3985173641554947
NCIH1838,2.740332043124311
NCIH1876,3.3565241463542934
NCIH2052,2.8764057858252885
NCIH596,2.4619307315763392
NCIH810,3.3773410117021543
NCIN87,2.569495766148761
ONS76,1.59367459140333
OVISE,2.525207997223291
PANC0403,1.4463587755582443
PANC0813,2.05738086269652
PSN1,2.447566376161793
QGP1,3.014744337911106
RAJI,0.897327087766127
SCC4,1.864672107703899
SKLMS1,2.068025260548792
SNU1,1.1079877734921126
SNU398,0.8388918643125081
SUPM2,5.688550670290837e-4
SW1116,3.099844269292377
SW1573,3.4189255652916146
SW1990,2.1854953640634367
SW837,3.119795607762411
TE1,1.6916857479725427
TE6,0.8504737588306492
TT2609C02,2.4103085957392247
UACC62,1.4262230758873813
