patient_id,ic50
22RV1,1.3480485653906897
2313287,2.524724172752509
42MGBA,2.4408940166418875
A427,1.5802287823401568
BFTC905,2.157433063290181
C32,2.7735129367187348
EFO27,3.3478118656485663
EN,2.252717366137525
EPLC272H,3.110130614445585
HCC1143,3.4170028771375756
HCC1954,2.477012216468203
HCC366,4.10537063501174
HDMYZ,2.2520510048251685
HH,1.3426166569254088
HL60,0.5847803269559635
HPAC,3.3040645563660824
HSC4,2.7748745278655247
HT1080,2.2359470089553724
KE37,1.3762988147700352
KNS62,2.8360609982004195
KYM1,1.8448334341387698
KYSE510,2.2346418278501425
LAMA84,0.877535700225107
LCLC97TM1,3.3632899464602515
LXF289,3.4231487562478455
MEWO,2.475348053006607
MV411,0.42906113181848227
NCIH1299,2.01582855165781
NCIH1341,1.7546029880244682
NCIH1838,3.8452092268666327
NCIH1876,2.4141076847552845
NCIH2052,3.8879058683842436
NCIH596,4.27260306768943
NCIH810,2.8088457987112148
NCIN87,2.985448611910797
ONS76,2.7074149637402494
OVISE,3.0239729855816853
PANC0403,4.05906799616635
PANC0813,3.5075563124313556
PSN1,3.072075173099673
QGP1,3.0448137855549966
RAJI,1.4852671110053286
SCC4,3.4843667082409406
SKLMS1,2.5081887446807354
SNU1,1.146894253128477
SNU398,1.6261781913302518
SUPM2,1.3722409904094985
SW1116,3.413905260602839
SW1573,3.934743346115374
SW1990,3.6729023699150596
SW837,4.274366296139773
TE1,4.0114303571675745
TE6,2.091006591323418
TT2609C02,3.2044180197787018
UACC62,2.404900072261928
