patient_id,ic50
22RV1,3.0574491196853377
2313287,1.0420098167079264
42MGBA,2.5909964928055684
A427,3.4312082012688006
BFTC905,3.7085847433827634
C32,3.0542179672316125
EFO27,3.7536396279953808
EN,3.897379346318643
EPLC272H,3.2266330650714536
HCC1143,3.595596659051876
HCC1954,2.4636123028800547
HCC366,3.569593392817269
HDMYZ,3.022137998639347
HH,2.2487230171877846
HL60,2.215883855077838
HPAC,3.6132147276192663
HSC4,3.6846089211080666
HT1080,2.855226901917966
KE37,2.894524227487142
KNS62,3.4616895234226215
KYM1,2.9280023743973342
KYSE510,3.1350057273162273
LAMA84,2.884351598638232
LCLC97TM1,3.9474987300116173
LXF289,3.7457431542887774
MEWO,3.3738535324686425
MV411,2.1200737278052944
NCIH1299,2.9375092081669507
NCIH1341,2.8440930164283134
NCIH1838,3.943528833316723
NCIH1876,3.063272783108871
NCIH2052,3.720174560199324
NCIH596,3.8658075613228102
NCIH810,3.7122587848661945
NCIN87,3.3974102752448516
ONS76,2.991850982459174
OVISE,4.039549730702232
PANC0403,3.460516191502939
PANC0813,3.4271280331847405
PSN1,3.7155616416467145
QGP1,2.7214283726864497
RAJI,2.0391321528148203
SCC4,3.4786960732532055
SKLMS1,3.5540366317665852
SNU1,2.198187178955003
SNU398,3.235060605336766
SUPM2,2.9496293876603827
SW1116,3.6146390685727825
SW1573,3.676504992249691
SW1990,3.128879356234666
SW837,4.037157762080313
TE1,3.8092692973751925
TE6,3.552503070626086
TT2609C02,3.739258308125654
UACC62,3.1715281331264875
