patient_id,ic50
22RV1,2.5674503282746772
2313287,3.9681269766151965
42MGBA,3.378171812620247
A427,6.581438127166188
BFTC905,3.4574709476954757
C32,3.456822143301173
EFO27,4.328528375746691
EN,3.6217071054383942
EPLC272H,4.171130136423086
HCC1143,3.26876622183109
HCC1954,3.576714378653401
HCC366,4.781152838736464
HDMYZ,3.65505180387897
HH,2.2464527629195183
HL60,1.3930220341853676
HPAC,4.36536812227832
HSC4,3.7851882009920783
HT1080,3.28213220125302
KE37,1.7506337032762707
KNS62,4.24889675149831
KYM1,1.596273855924867
KYSE510,3.3621125530074236
LAMA84,-1.90787205452654
LCLC97TM1,4.292254146533906
LXF289,4.1617091856245505
MEWO,3.11914921612047
MV411,0.9258802611679013
NCIH1299,2.702097724980629
NCIH1341,3.2282455619114594
NCIH1838,3.7924924313900923
NCIH1876,3.8946982779329464
NCIH2052,4.474864814809076
NCIH596,4.538020196872608
NCIH810,4.111295633651064
NCIN87,4.192028155603255
ONS76,3.618451009777078
OVISE,3.978767925645657
PANC0403,4.576005230245546
PANC0813,4.553953264164
PSN1,4.001007088546279
QGP1,4.037436012030319
RAJI,1.8234965662249023
SCC4,3.925331055096651
SKLMS1,4.01902223217353
SNU1,2.0702112729193587
SNU398,1.835494132390728
SUPM2,2.7687131010684065
SW1116,4.574086507806872
SW1573,4.222967809817517
SW1990,4.234926862014618
SW837,4.578525370000285
TE1,3.5984086104961706
TE6,1.475160425657165
TT2609C02,4.175313844365401
UACC62,3.29017669746136
