patient_id,ic50
22RV1,1.6638630379621504
2313287,2.3241310507032686
42MGBA,1.6722781894551657
A427,2.933574337195833
BFTC905,2.713447429832594
C32,2.7599644338854006
EFO27,3.8697877908391836
EN,3.31164630810646
EPLC272H,4.414457582447376
HCC1143,3.537914498474463
HCC1954,4.1406098926938855
HCC366,3.104170064556649
HDMYZ,2.5411951900316754
HH,0.11153453861339768
HL60,0.20601778995900988
HPAC,2.530552829073916
HSC4,3.180694270714365
HT1080,2.3862660935483677
KE37,0.3303748322350084
KNS62,3.012322746535941
KYM1,2.415495056344287
KYSE510,2.2877705858025235
LAMA84,-0.7485809764850582
LCLC97TM1,2.9805897875334457
LXF289,1.9223100975577243
MEWO,3.0867799834636207
MV411,-1.3434929530824853
NCIH1299,3.0732904552896936
NCIH1341,3.2291897976802826
NCIH1838,4.418452941681188
NCIH1876,3.0973868056952707
NCIH2052,2.6866202199363025
NCIH596,4.569924059839671
NCIH810,1.9356511429258187
NCIN87,2.6007176606655547
ONS76,2.7727077223687453
OVISE,3.2382318676273543
PANC0403,3.224663665879439
PANC0813,3.3653451042852423
PSN1,1.1311223746368109
QGP1,4.485920466625985
RAJI,-1.0376607603724732
SCC4,3.140264183260983
SKLMS1,2.490364355535401
SNU1,-0.19151621524078388
SNU398,2.0348166013708897
SUPM2,0.24556834759294555
SW1116,3.3033429890284642
SW1573,3.6735616388954764
SW1990,3.4675426069650395
SW837,2.9485064132732925
TE1,3.0817244152828542
TE6,3.545119820568364
TT2609C02,3.209798635892492
UACC62,3.4232374449647556
