patient_id,ic50
22RV1,1.0098078315411327
2313287,2.9267997665306256
42MGBA,2.8195041703989734
A427,4.995982130709943
BFTC905,3.093605936191254
C32,3.549218962102132
EFO27,3.4723699154490366
EN,3.788080239550942
EPLC272H,2.9477358732678254
HCC1143,3.6156523634224556
HCC1954,2.591163043077877
HCC366,4.536696954172042
HDMYZ,3.882581057909431
HH,2.3567312894638013
HL60,1.8957119671481488
HPAC,2.8897790586695637
HSC4,3.145302529465543
HT1080,2.6621197701161936
KE37,-0.24083807204801788
KNS62,3.1434199692510956
KYM1,1.2933339924541993
KYSE510,3.4105188011076772
LAMA84,2.9864878424521537
LCLC97TM1,4.367725633846593
LXF289,2.8819112191903633
MEWO,3.0911983966647614
MV411,1.8161999302443574
NCIH1299,3.6321854529130064
NCIH1341,1.7830744965859944
NCIH1838,5.259434372677594
NCIH1876,3.436996604345575
NCIH2052,3.875831727155515
NCIH596,4.250721341814024
NCIH810,2.097516971531772
NCIN87,3.687160334636137
ONS76,3.401858057030739
OVISE,3.6541240392484142
PANC0403,4.469315035700153
PANC0813,4.807430429142394
PSN1,3.889866006876992
QGP1,3.721560539692754
RAJI,1.0320870735164471
SCC4,2.629922221442759
SKLMS1,2.6729775948734087
SNU1,1.2022614853352416
SNU398,2.8407298185499883
SUPM2,2.0245798740498424
SW1116,3.9850400326495397
SW1573,5.048592922301291
SW1990,4.327328728378822
SW837,4.621416985567105
TE1,4.522016733746291
TE6,3.227814359881372
TT2609C02,5.2968293279648355
UACC62,3.1116522210641304
