patient_id,ic50
22RV1,2.540482032426162
2313287,2.7022389872510666
42MGBA,2.8633150210117635
A427,6.324886511551906
BFTC905,2.3724361411406627
C32,3.719497766014102
EFO27,4.4834978483376995
EN,3.860447627407063
EPLC272H,3.257941055854551
HCC1143,2.9098286128654136
HCC1954,3.532061734242331
HCC366,3.554879440239704
HDMYZ,4.501412256768364
HH,1.2359251753432754
HL60,1.258261380254867
HPAC,3.57595533437763
HSC4,4.121151146426593
HT1080,3.668433778552584
KE37,1.0273756989739136
KNS62,2.7907007364158947
KYM1,2.059098792985207
KYSE510,3.601810001469945
LAMA84,0.7412972029361189
LCLC97TM1,4.534634599349746
LXF289,2.9481849931780433
MEWO,3.220870343848587
MV411,-0.04057982835022855
NCIH1299,2.36785857365169
NCIH1341,2.823407270280996
NCIH1838,4.713625993640964
NCIH1876,2.725280752468752
NCIH2052,3.8574241123968567
NCIH596,3.807806366922022
NCIH810,2.1126147250435365
NCIN87,3.2883679766313367
ONS76,3.8377118981342146
OVISE,4.534533171747685
PANC0403,4.133507158283669
PANC0813,3.78332918915175
PSN1,5.068520004832558
QGP1,3.705499006124286
RAJI,1.3150456271689221
SCC4,3.3750539104759327
SKLMS1,3.3021335589737175
SNU1,1.7316943604757429
SNU398,2.735855246735766
SUPM2,0.1340217945928961
SW1116,3.97823942949944
SW1573,3.9527790494420434
SW1990,2.745227107350684
SW837,4.1465055006996705
TE1,4.3247545914280785
TE6,3.6042838250371143
TT2609C02,4.152552003925414
UACC62,3.7952733904253426
