patient_id,ic50
22RV1,1.657315327013711
2313287,3.2988683580314486
42MGBA,2.7880755631081797
A427,3.448067697544732
BFTC905,3.2945104919519332
C32,3.1602482125090066
EFO27,2.8496696123385163
EN,4.158516403034652
EPLC272H,2.2335475508100036
HCC1143,2.416148423648825
HCC1954,2.9055183773639457
HCC366,3.4129801264784154
HDMYZ,3.1940607332271966
HH,3.2058338971841716
HL60,2.5475949430522986
HPAC,3.1293516678150874
HSC4,3.5563313870557978
HT1080,2.4243927401525296
KE37,2.8523677694188607
KNS62,3.4432489813906715
KYM1,2.7681203690741616
KYSE510,3.2993449629988185
LAMA84,4.023514047670644
LCLC97TM1,2.3327575541629133
LXF289,2.5598716321149952
MEWO,4.17396898158086
MV411,2.797987312107083
NCIH1299,3.4687268622723426
NCIH1341,2.224410354973376
NCIH1838,4.337000502683625
NCIH1876,4.40486013479246
NCIH2052,3.860251305568955
NCIH596,2.560037660738331
NCIH810,4.176125185934555
NCIN87,3.9091194266031657
ONS76,2.8931595375731822
OVISE,3.4900312879417394
PANC0403,3.2659436267159863
PANC0813,4.051698121984355
PSN1,5.033413219401254
QGP1,4.0089340406156735
RAJI,1.9521952072172295
SCC4,2.379200554220638
SKLMS1,2.959585406528646
SNU1,2.5717975344080783
SNU398,3.5279059814439275
SUPM2,3.5783116628593903
SW1116,4.101501750896018
SW1573,4.720448874348671
SW1990,4.6023362762935704
SW837,3.871459303270773
TE1,3.286170745450684
TE6,4.991881417692311
TT2609C02,4.420674972314154
UACC62,2.8470608130975807
