patient_id,ic50
22RV1,-1.2742434155831903
2313287,-1.2576194609236935
42MGBA,-1.1865280506924085
A427,-0.3277499154492482
BFTC905,-1.1828118457924492
C32,0.23649309697147047
EFO27,0.6167787937654052
EN,-0.9717936969304403
EPLC272H,-0.6325449675199871
HCC1143,0.020301081501220786
HCC1954,-0.5040869497649362
HCC366,0.14512010805775655
HDMYZ,-0.9468811377598751
HH,-2.4266416183489667
HL60,-1.9283601298984212
HPAC,-0.5351301444532767
HSC4,-0.271193394637958
HT1080,-1.0479442056903747
KE37,-1.5320288162293856
KNS62,-0.3682902022683908
KYM1,-1.0444430026601332
KYSE510,-1.121308106599717
LAMA84,-1.9326931286786437
LCLC97TM1,0.4474873123366382
LXF289,-0.22140791325149337
MEWO,0.0992478042621403
MV411,-2.116271899102995
NCIH1299,-1.099787178671555
NCIH1341,-1.9468687097866109
NCIH1838,0.6981314293009908
NCIH1876,0.10353895986993966
NCIH2052,0.8034499412004021
NCIH596,2.1592835213895416
NCIH810,-0.05261431268621347
NCIN87,-0.4960607012652657
ONS76,0.1812442905638304
OVISE,0.6757605736540357
PANC0403,0.36983969189596544
PANC0813,0.0720055048399556
PSN1,-0.7604886561729278
QGP1,0.2148153182592457
RAJI,-2.3955036768476647
SCC4,-0.3454189945763729
SKLMS1,-0.7524511843188653
SNU1,-1.8656440443379096
SNU398,-2.1247192827673977
SUPM2,-2.4287244602177402
SW1116,2.3504327110273167
SW1573,0.19129850624440115
SW1990,0.8193088287924599
SW837,1.239307558372532
TE1,0.3931590360891931
TE6,0.060824052034073595
TT2609C02,-0.4868430778299934
UACC62,0.14810227069187587
