patient_id,ic50
22RV1,3.25789409130925
2313287,3.419030537324252
42MGBA,4.16581164202981
A427,1.8177485180526776
BFTC905,4.4708246621369225
C32,5.019334693583718
EFO27,5.665397552162602
EN,4.157830622160947
EPLC272H,5.23785105879541
HCC1143,5.391742972619536
HCC1954,3.5165053385186034
HCC366,5.070901128210555
HDMYZ,5.006369757987977
HH,2.6669301508813015
HL60,3.327197495910222
HPAC,4.188590469652762
HSC4,4.37469777359341
HT1080,3.9940504917601176
KE37,2.804327360146795
KNS62,4.414438128537715
KYM1,3.945711016169931
KYSE510,3.4796208575821073
LAMA84,3.1434995750494785
LCLC97TM1,5.209083043799474
LXF289,4.508437885273957
MEWO,4.375255975666192
MV411,2.2892277695034293
NCIH1299,3.941804374714323
NCIH1341,3.4148658695570453
NCIH1838,4.984564313003186
NCIH1876,3.76666394284833
NCIH2052,4.498597850777987
NCIH596,5.81599592877307
NCIH810,3.0004183879276134
NCIN87,4.292561264155057
ONS76,5.2498261840378255
OVISE,4.209498006952894
PANC0403,4.7276801620209765
PANC0813,4.765324564156579
PSN1,4.127450669396526
QGP1,3.1447512772271367
RAJI,3.2206339259393353
SCC4,4.690288843626063
SKLMS1,4.54494308549287
SNU1,2.3031832711909557
SNU398,3.1376860948345433
SUPM2,2.80977440582598
SW1116,4.497362686973943
SW1573,4.398754410903543
SW1990,5.276474694424529
SW837,4.736953554823004
TE1,5.15156236184418
TE6,2.9628500587356905
TT2609C02,4.520959988084383
UACC62,4.466023266406502
