patient_id,ic50
22RV1,1.715543681866258
2313287,1.8997104679501238
42MGBA,3.300677728477334
A427,3.332780656650376
BFTC905,0.8504519074065995
C32,3.8224292024070703
EFO27,1.7559164231234716
EN,2.2586169723839795
EPLC272H,1.3282306150750862
HCC1143,1.3786565677148879
HCC1954,1.9841599961591325
HCC366,2.478236222621949
HDMYZ,3.5287360817584643
HH,2.081558543761282
HL60,2.294241964942851
HPAC,2.785283794709229
HSC4,1.5055013245411217
HT1080,2.9401414915034625
KE37,2.0951635645993845
KNS62,2.02986237637577
KYM1,3.070469429559695
KYSE510,1.622072862195762
LAMA84,2.7724470169619773
LCLC97TM1,3.0743643881687235
LXF289,2.3596575584460355
MEWO,3.148314167022861
MV411,1.941996512959793
NCIH1299,3.1790307937314908
NCIH1341,2.239004354024912
NCIH1838,2.9161344278330374
NCIH1876,2.7328909960210352
NCIH2052,3.2176982524415445
NCIH596,2.815277860843676
NCIH810,2.3028031452093107
NCIN87,2.596814219659353
ONS76,2.7584345180741887
OVISE,1.1899454664461997
PANC0403,3.1133628766220234
PANC0813,3.0115072864714207
PSN1,4.292685671077567
QGP1,2.739650676871988
RAJI,1.8574324280415468
SCC4,1.4237004538077864
SKLMS1,3.24511108471213
SNU1,3.1337370169882397
SNU398,2.2408400209600794
SUPM2,2.2474540236644263
SW1116,2.2812393979690433
SW1573,2.716402325055089
SW1990,3.4286837397910306
SW837,3.378597847090683
TE1,2.0884206273394668
TE6,1.0735603823755009
TT2609C02,3.5443176203340103
UACC62,3.8778224943006263
