patient_id,ic50
22RV1,-0.44324233793406764
2313287,-2.3235015539881436
42MGBA,1.910381207670724
A427,2.001147544542413
BFTC905,1.0869565849370204
C32,1.590181096919113
EFO27,2.6217112856852145
EN,2.1706422732232706
EPLC272H,1.8366479429144127
HCC1143,2.8556494953134406
HCC1954,2.45883122401686
HCC366,2.3080207812159346
HDMYZ,1.2395335458570396
HH,-0.5947320136704632
HL60,-0.9666627231437139
HPAC,-1.5997733683170903
HSC4,1.237064502985337
HT1080,2.1207691239352267
KE37,0.5667223191837796
KNS62,-1.3640159416962303
KYM1,0.33617742537819634
KYSE510,0.20696724073453587
LAMA84,0.09395672483564343
LCLC97TM1,1.0894975927155284
LXF289,1.5863321796033896
MEWO,1.8717711771071288
MV411,-0.059109599219194675
NCIH1299,1.3258628627134796
NCIH1341,0.3315693320104047
NCIH1838,1.733950873820855
NCIH1876,1.5811843970657073
NCIH2052,2.5569986233813093
NCIH596,2.2336433596256393
NCIH810,-1.1271904618567254
NCIN87,1.2814042096400975
ONS76,1.190190474079556
OVISE,2.264907450546152
PANC0403,0.1388349974943906
PANC0813,1.3378660545632677
PSN1,1.6979021975900435
QGP1,-1.110125220052274
RAJI,-0.6385576507573996
SCC4,0.8530500283867157
SKLMS1,1.802096857003303
SNU1,0.570267954687924
SNU398,1.605532428775606
SUPM2,-0.8991981805908098
SW1116,-0.9347096689475154
SW1573,2.1509540475540536
SW1990,0.9897519121155458
SW837,2.043840308571753
TE1,2.308542355485187
TE6,0.8206578621465439
TT2609C02,2.231085508160045
UACC62,1.4016925467545862
