patient_id,ic50
22RV1,-0.6455626889583365
2313287,-0.9287063673967033
42MGBA,-1.345961273640897
A427,-1.7478094392530066
BFTC905,0.49369375272426963
C32,-1.18114716132328
EFO27,-0.6447561203042749
EN,0.10070220833458135
EPLC272H,-1.665660591440276
HCC1143,-0.20966367212808265
HCC1954,-0.3201977123269686
HCC366,-0.21410664105873842
HDMYZ,-1.4360902554001356
HH,-1.2237656316950174
HL60,-1.4931445436653648
HPAC,-0.7048921177715362
HSC4,0.2417663877125358
HT1080,-1.7183841737214258
KE37,-0.015087262701983628
KNS62,-1.4574182236367348
KYM1,-0.7276958702482166
KYSE510,-1.9247335723583368
LAMA84,-0.4642455290417153
LCLC97TM1,-0.5560634873784039
LXF289,-0.49880482024528466
MEWO,-1.1590108491832596
MV411,-1.743058829461443
NCIH1299,-1.185557375985288
NCIH1341,-0.355422533256262
NCIH1838,-1.294006725139704
NCIH1876,0.7590762934093574
NCIH2052,-0.6812598595412175
NCIH596,0.2177924361076982
NCIH810,0.08597294848205278
NCIN87,1.598707111987354
ONS76,-0.9440332866040553
OVISE,0.19942685247424194
PANC0403,-0.7959932034654245
PANC0813,0.8010391722728248
PSN1,-0.7642477646706535
QGP1,-1.3266177425318957
RAJI,-1.172908380287436
SCC4,-0.7767454613031067
SKLMS1,-1.1871078359607512
SNU1,-1.4083099170143383
SNU398,-0.1403214213812323
SUPM2,-1.6593758689152318
SW1116,0.08009718928215248
SW1573,-1.0079726090157368
SW1990,-1.320477506548502
SW837,1.5454107491151363
TE1,-0.46315688812145234
TE6,-0.6393271977448541
TT2609C02,-0.9114047470635922
UACC62,-1.3348923273975437
