patient_id,ic50
22RV1,0.9913695613200715
2313287,1.9358674764390782
42MGBA,3.520503495902683
A427,4.318901928527607
BFTC905,0.8531199672741312
C32,4.1225660824249815
EFO27,2.3654924883593536
EN,2.6376302298694596
EPLC272H,0.46101028929253607
HCC1143,2.060420615344052
HCC1954,1.821880048630495
HCC366,3.5062088773022
HDMYZ,3.8119099922476254
HH,1.3728234030064803
HL60,1.370593964215894
HPAC,3.136507186507465
HSC4,0.7755918428589914
HT1080,3.001649589568327
KE37,1.819823680651635
KNS62,1.279858279252979
KYM1,2.5562516919225593
KYSE510,0.6692055233582461
LAMA84,1.7712234054097344
LCLC97TM1,2.6622736597594465
LXF289,2.4275421341566905
MEWO,3.9564202731003086
MV411,1.2189512343235636
NCIH1299,3.5182643227399515
NCIH1341,1.789946031543806
NCIH1838,3.353845985703222
NCIH1876,2.4660817640257293
NCIH2052,3.025188729708092
NCIH596,2.5736465963119985
NCIH810,1.578034016753033
NCIN87,3.145294884744189
ONS76,2.3167959504688884
OVISE,0.7903947501513191
PANC0403,3.1771606351462407
PANC0813,3.470932763498631
PSN1,4.312211145457504
QGP1,3.8267070412771833
RAJI,1.416150635920183
SCC4,1.8651564776962717
SKLMS1,3.4038145331997756
SNU1,2.7309028068718484
SNU398,2.6530320914577254
SUPM2,1.7994322073364941
SW1116,2.96419742350425
SW1573,3.8005265755966144
SW1990,3.1621351110519806
SW837,3.57749220626116
TE1,3.0686896997552715
TE6,0.36390737511145943
TT2609C02,3.272552637239945
UACC62,4.345381021369194
