patient_id,ic50
22RV1,-1.7655116350144215
2313287,0.6665032904217867
42MGBA,1.1940626932810883
A427,-1.12920072649788
BFTC905,0.10361256870086932
C32,2.2578298228876257
EFO27,1.1798697795208923
EN,1.4990543132593848
EPLC272H,1.0947330797439108
HCC1143,1.5930710979951517
HCC1954,1.7439216191767484
HCC366,1.6536761122739017
HDMYZ,0.2754935157049181
HH,-0.7644618071338322
HL60,-0.7244490436645529
HPAC,1.2938592063063619
HSC4,0.7423817782984439
HT1080,0.9886341158074806
KE37,-1.6083400972213218
KNS62,0.08186187168426773
KYM1,0.6615835537830728
KYSE510,0.27391360941982024
LAMA84,-1.331730594312135
LCLC97TM1,0.24584835749937306
LXF289,1.0971759059669712
MEWO,1.1727478365405708
MV411,-1.6242996049995635
NCIH1299,-0.8666476511686468
NCIH1341,0.2742497890280148
NCIH1838,2.6971523869562906
NCIH1876,-1.7084035698356055
NCIH2052,2.2640094361004235
NCIH596,2.219375427622854
NCIH810,2.154522346104799
NCIN87,1.3088382173623083
ONS76,-0.5138033119645878
OVISE,3.4151520740702836
PANC0403,2.3889843373540045
PANC0813,2.4635521862350926
PSN1,1.955445084984523
QGP1,3.1849247533229708
RAJI,-1.477763148688862
SCC4,1.1900312902803374
SKLMS1,0.4251122889303721
SNU1,-0.156764301457463
SNU398,0.8860096139096121
SUPM2,-1.0396964746903894
SW1116,3.314524993859645
SW1573,1.2042802477531203
SW1990,1.7286565871404118
SW837,3.2823914940993197
TE1,2.3995031390525843
TE6,0.9912792162186164
TT2609C02,-0.06897731229055848
UACC62,2.0384566964735513
