patient_id,ic50
22RV1,1.2083094485550845
2313287,1.5633931499501539
42MGBA,2.018428907227502
A427,2.1112559731544094
BFTC905,0.5148465323929756
C32,3.3041265811999523
EFO27,4.571150081248967
EN,1.8994864804508467
EPLC272H,3.0246870489748146
HCC1143,3.4437299298502735
HCC1954,1.6935184477189673
HCC366,3.1842000613777923
HDMYZ,3.364600329625488
HH,-0.22297018843006877
HL60,-1.7591470757697716
HPAC,2.938104352632439
HSC4,2.67045396023843
HT1080,2.1463360087477983
KE37,-1.8242356768948407
KNS62,2.9963686165268513
KYM1,-1.342346439607543
KYSE510,1.3988690167246585
LAMA84,-1.0160622628351719
LCLC97TM1,3.341774809961867
LXF289,1.4180828361082607
MEWO,3.3249775592382376
MV411,-2.6119283861718854
NCIH1299,1.369762560462993
NCIH1341,-0.8326580967033894
NCIH1838,5.148697968974228
NCIH1876,-0.4421574322606958
NCIH2052,3.751785421879051
NCIH596,3.808876536432858
NCIH810,1.2590078223577716
NCIN87,2.2501184560045404
ONS76,-0.2713049767699778
OVISE,3.3644813724146583
PANC0403,4.291194966986155
PANC0813,3.6327936905335223
PSN1,2.776724670037891
QGP1,2.6681621335493837
RAJI,-2.2113261377917306
SCC4,1.8805266667734863
SKLMS1,2.3853450431278467
SNU1,0.07878440508499662
SNU398,-0.5038147588404918
SUPM2,-2.144569534926566
SW1116,3.492818709431746
SW1573,2.5925216742756376
SW1990,4.525047358483009
SW837,4.350687716937955
TE1,3.7954531508315457
TE6,2.35540053675289
TT2609C02,2.725397171704448
UACC62,2.822108785615192
