patient_id,ic50
22RV1,1.68845788532139
2313287,2.7691271171990817
42MGBA,3.1592389106861214
A427,1.95671119092799
BFTC905,1.5245500639064917
C32,3.10089922231436
EFO27,3.979378175967464
EN,3.004107610979812
EPLC272H,2.450659448710642
HCC1143,2.6222114337596265
HCC1954,1.3694189437536584
HCC366,3.3393393947730488
HDMYZ,2.5109254338516527
HH,0.7296897703159768
HL60,-0.2719268767421843
HPAC,3.8512299444915254
HSC4,2.3799843332757016
HT1080,2.0281631889016754
KE37,1.101528174580019
KNS62,1.3508326883256732
KYM1,1.9385687957216888
KYSE510,1.6890683947081722
LAMA84,0.8775979683712478
LCLC97TM1,2.6688072368495535
LXF289,2.517798363303414
MEWO,2.92001714183323
MV411,0.05239869477069936
NCIH1299,1.5519684403567782
NCIH1341,1.6899801965425727
NCIH1838,3.5394312668415258
NCIH1876,2.0952373501612187
NCIH2052,3.8288122151002177
NCIH596,3.6082512794587838
NCIH810,2.066937489768113
NCIN87,3.440927111382985
ONS76,2.3922433412121693
OVISE,1.838411684635385
PANC0403,2.7148453908569925
PANC0813,3.2035607938952744
PSN1,3.172589208675838
QGP1,3.0497672227766044
RAJI,0.20996206583506316
SCC4,2.0017271251511985
SKLMS1,3.1315291341835505
SNU1,1.1207068773864362
SNU398,1.8028525164566405
SUPM2,0.40451252039640284
SW1116,3.5249932953007903
SW1573,2.8675336341909587
SW1990,4.084800920496105
SW837,4.926980905787715
TE1,2.832170424841846
TE6,2.7298504229644442
TT2609C02,3.2747592424118683
UACC62,2.403893855435655
