patient_id,ic50
22RV1,0.6941048009782262
2313287,4.47261812900724
42MGBA,5.709287650913955
A427,0.7418752042814853
BFTC905,4.150469629996364
C32,5.8141100055237525
EFO27,6.571093684905737
EN,4.611674252173441
EPLC272H,4.575219394521618
HCC1143,3.6554406690768504
HCC1954,1.9079390171649888
HCC366,5.9803764401092
HDMYZ,6.079624442758689
HH,-1.220525032700078
HL60,-0.3303109942506679
HPAC,5.9548206960273795
HSC4,2.6003371764601084
HT1080,5.603368598672198
KE37,1.8423345485337075
KNS62,4.4000512114836345
KYM1,3.4130040318766683
KYSE510,3.755726535075159
LAMA84,3.168632500085268
LCLC97TM1,5.436350026808463
LXF289,5.012311733696012
MEWO,4.195338267760554
MV411,-1.8470445380376481
NCIH1299,5.529553810992908
NCIH1341,0.8227469462332615
NCIH1838,5.999132333837938
NCIH1876,3.0699460433211123
NCIH2052,6.087566978310126
NCIH596,4.914412665687692
NCIH810,2.6039364120625645
NCIN87,5.20955111135341
ONS76,6.665117967985447
OVISE,5.586414105972992
PANC0403,6.422516101742644
PANC0813,5.719962616438218
PSN1,6.363154680409002
QGP1,4.6401520500627
RAJI,-2.008405009964925
SCC4,4.648903572396579
SKLMS1,5.938337480309854
SNU1,2.34626244402452
SNU398,2.15936113083173
SUPM2,-1.911823511416491
SW1116,5.451602394714761
SW1573,6.3750195765792546
SW1990,6.478337405395196
SW837,5.774145863617036
TE1,4.3454672861655625
TE6,4.684716631399111
TT2609C02,6.278727037682094
UACC62,5.9529340027323565
