patient_id,ic50
22RV1,1.483163512741541
2313287,-0.4484140578845031
42MGBA,1.1535218721439575
A427,0.9893413400710409
BFTC905,-0.6880391331638063
C32,-2.049473161548126
EFO27,1.86232073633586
EN,2.48181691328483
EPLC272H,0.16664923920394595
HCC1143,0.5694527314370417
HCC1954,0.8274767238835032
HCC366,2.3682892791471386
HDMYZ,0.835553334135684
HH,2.1342246485771943
HL60,-1.4332367964096193
HPAC,-2.376853380473595
HSC4,1.1278786672923442
HT1080,-1.7137084686940638
KE37,0.643508295090163
KNS62,0.05823158130095005
KYM1,-1.3389889449442938
KYSE510,1.2372467889542191
LAMA84,-5.370584876801319
LCLC97TM1,-2.8636973506174863
LXF289,1.1855054486097554
MEWO,-3.9628918186494855
MV411,-3.944564542429062
NCIH1299,0.8652775315397596
NCIH1341,2.5663106725956975
NCIH1838,0.40179951961473126
NCIH1876,2.3358289782323456
NCIH2052,0.903038339984298
NCIH596,0.3036080625302281
NCIH810,2.4338866906128445
NCIN87,-2.5699272231549135
ONS76,-0.5137924419542836
OVISE,0.3571176399557985
PANC0403,-0.7492182857825707
PANC0813,-0.7583906593763943
PSN1,-3.0557694692397983
QGP1,0.2847476426973444
RAJI,1.230081670016812
SCC4,-0.04185410707909554
SKLMS1,0.44213699827208197
SNU1,-2.3840908831689935
SNU398,0.35785464814389795
SUPM2,0.8955204449529657
SW1116,-2.4186804660347265
SW1573,1.1457949261862206
SW1990,-1.3295553850388702
SW837,0.13114130817208358
TE1,0.03570949242237986
TE6,0.6079832804139339
TT2609C02,0.7333448575001531
UACC62,-5.194959892211433
