patient_id,ic50
22RV1,1.9787555945727118
2313287,2.1652064961395228
42MGBA,1.7090009623462314
A427,2.2511296672823624
BFTC905,1.5817365342796124
C32,3.4756310812306266
EFO27,1.7820516059584155
EN,3.1080782744973487
EPLC272H,1.9289780899239097
HCC1143,2.5284231404610815
HCC1954,3.1034947432537385
HCC366,2.652767977603357
HDMYZ,1.7233273374906841
HH,1.4426463571809012
HL60,1.3450825953240662
HPAC,1.6549082688047556
HSC4,2.318455596811567
HT1080,1.7576004475479576
KE37,1.926785165019389
KNS62,1.781168648271587
KYM1,1.4753640402740338
KYSE510,1.7645717013638955
LAMA84,0.49821306217946093
LCLC97TM1,1.7139560639008982
LXF289,1.291474855863541
MEWO,3.184855080787157
MV411,-0.6139457174642833
NCIH1299,2.003478283545001
NCIH1341,2.095481620536064
NCIH1838,3.019862026994922
NCIH1876,2.7980356079511175
NCIH2052,2.2124338332906164
NCIH596,2.490897964314083
NCIH810,2.326560940725609
NCIN87,2.124459134397663
ONS76,1.3420937558350008
OVISE,2.754235962386731
PANC0403,2.306961655516178
PANC0813,2.5308774921371673
PSN1,0.9921467643179802
QGP1,2.190083438489775
RAJI,1.4653543532691846
SCC4,1.9737389903148612
SKLMS1,1.5934895192486467
SNU1,1.2296047246025457
SNU398,2.125948015026951
SUPM2,-0.04890817029724115
SW1116,2.882735625281973
SW1573,2.744959706953028
SW1990,2.350404728325063
SW837,2.6158861679599807
TE1,2.8141551442074277
TE6,1.419703121799155
TT2609C02,2.9528615320608695
UACC62,2.994541619527511
