patient_id,ic50
22RV1,0.2991341365830049
2313287,1.6129305684162074
42MGBA,2.281400468061768
A427,4.179815584176483
BFTC905,3.2002753382184195
C32,3.2475922457012176
EFO27,1.3979694775047058
EN,3.030667001135361
EPLC272H,2.0220973456678233
HCC1143,1.3513725651324944
HCC1954,1.7633758696063642
HCC366,4.520812153404991
HDMYZ,3.3503193581664394
HH,2.605822244032569
HL60,2.654054973266092
HPAC,3.18302193479767
HSC4,2.2878007848107473
HT1080,2.12072653857435
KE37,1.0207243614839892
KNS62,2.3178488584801342
KYM1,1.7816551920596955
KYSE510,2.6015490043832226
LAMA84,3.6085557298496607
LCLC97TM1,3.894566586669555
LXF289,2.5870345972727757
MEWO,3.7487214031821745
MV411,1.2678089469103213
NCIH1299,3.895627405150169
NCIH1341,1.948968489381784
NCIH1838,4.125732430995561
NCIH1876,4.074290896126663
NCIH2052,3.7510315511825345
NCIH596,3.1228461986472653
NCIH810,3.3973617719210245
NCIN87,3.8285526486180306
ONS76,2.1497428843208946
OVISE,3.9896504153466825
PANC0403,3.403599517478324
PANC0813,4.7400532776592055
PSN1,5.4446202162343305
QGP1,5.254254591930824
RAJI,2.044817363461712
SCC4,2.3385696606224027
SKLMS1,2.657353489459019
SNU1,0.3757277090588014
SNU398,3.119533299452314
SUPM2,1.8389898608163424
SW1116,4.350381180866007
SW1573,3.5468462279999873
SW1990,4.593663507227539
SW837,4.894287372907075
TE1,2.1616558912141586
TE6,1.8125456652174496
TT2609C02,3.9483847043218185
UACC62,2.6879711034589033
