patient_id,ic50
22RV1,5.004402231390435
2313287,4.069385145296395
42MGBA,4.5562146203273635
A427,4.375093452176009
BFTC905,5.4281346971044595
C32,4.450616507326271
EFO27,6.316959658552964
EN,6.798883892514139
EPLC272H,4.041226091884786
HCC1143,4.490996780389609
HCC1954,6.060491118969669
HCC366,5.838547356580955
HDMYZ,4.569165566425334
HH,3.095878534355856
HL60,3.620823382283959
HPAC,4.774855871527167
HSC4,5.273570398803458
HT1080,4.0309158652621235
KE37,4.709522487439658
KNS62,2.8007251168224405
KYM1,5.774757937948284
KYSE510,3.24537617352293
LAMA84,3.8776093993461553
LCLC97TM1,2.9648530655897645
LXF289,4.455744163628787
MEWO,4.5665880629900135
MV411,4.113270595250498
NCIH1299,4.918537570239814
NCIH1341,6.470614653662328
NCIH1838,4.318732733933544
NCIH1876,6.711880789391124
NCIH2052,5.045039182314773
NCIH596,6.605680014486209
NCIH810,6.789248364732623
NCIN87,6.512089940966381
ONS76,4.530632470296385
OVISE,3.5840595367170005
PANC0403,4.665761720333559
PANC0813,5.494868681681526
PSN1,6.2639327300901595
QGP1,5.986855419983854
RAJI,3.7006525685790512
SCC4,4.110008028769259
SKLMS1,4.3908995573124505
SNU1,5.158234040652051
SNU398,6.2274401271304924
SUPM2,3.468943640243654
SW1116,3.3313020755243623
SW1573,5.549494062272332
SW1990,5.136118827345756
SW837,7.045034510104841
TE1,5.626830142709664
TE6,3.851573058027615
TT2609C02,5.435290108450206
UACC62,4.677284918797412
