patient_id,ic50
22RV1,-0.1616958114743603
2313287,1.869501414474696
42MGBA,2.581433463564394
A427,3.757470201066896
BFTC905,1.815223305147812
C32,3.134607143932226
EFO27,1.3996598208995357
EN,1.4006568351808766
EPLC272H,3.5014720237390833
HCC1143,2.4573847050152793
HCC1954,2.125986546279401
HCC366,2.4412299841334453
HDMYZ,1.9343728909350868
HH,0.2683337457009942
HL60,-1.6825019881763656
HPAC,2.6287183391894358
HSC4,2.21324090456573
HT1080,2.675407292817799
KE37,-1.2412204284639359
KNS62,2.161133075156424
KYM1,1.656275660620072
KYSE510,2.6646938106133096
LAMA84,-0.19573605560889873
LCLC97TM1,2.644698803776733
LXF289,2.415325515811789
MEWO,3.985106153708845
MV411,-1.8876633367200502
NCIH1299,1.916090051498486
NCIH1341,0.5523571790046553
NCIH1838,3.632430676104109
NCIH1876,-1.072920588374236
NCIH2052,1.735157778844416
NCIH596,3.054632351053068
NCIH810,-0.5184491660017712
NCIN87,2.0098892885428725
ONS76,3.796480085940399
OVISE,2.0946035636397027
PANC0403,2.952594709053361
PANC0813,2.398441541455929
PSN1,3.9140367861962293
QGP1,1.3822394465070604
RAJI,2.1821457615016633
SCC4,4.045764139696106
SKLMS1,1.9903016140915517
SNU1,2.170550665385682
SNU398,2.2652981682940894
SUPM2,1.9881708640240772
SW1116,1.5904738521442234
SW1573,2.044654591405348
SW1990,3.1531174467356538
SW837,1.8341567571542141
TE1,3.99419976136081
TE6,2.1752266847311925
TT2609C02,1.4385758850729558
UACC62,3.773876906671462
