patient_id,ic50
22RV1,-0.16744656183765505
2313287,1.2907574420124746
42MGBA,2.627839842899943
A427,4.630608209765258
BFTC905,1.8493316742017623
C32,3.416207683994865
EFO27,1.5698132178075117
EN,1.3531822357042294
EPLC272H,2.252189994493402
HCC1143,1.9476005159500995
HCC1954,1.5326256535506233
HCC366,4.567303256933593
HDMYZ,3.383130507162517
HH,1.3471886334786711
HL60,1.8207469076173175
HPAC,2.976531400845479
HSC4,2.2580417329703533
HT1080,3.421485397489489
KE37,0.32478436672818445
KNS62,1.7674729899758836
KYM1,2.4836554924666334
KYSE510,2.5864686659445586
LAMA84,2.096491314701187
LCLC97TM1,2.3222027484512955
LXF289,2.403715491137583
MEWO,3.313060465408438
MV411,1.223575629042023
NCIH1299,3.252353580549573
NCIH1341,1.654491058831328
NCIH1838,4.067273757940272
NCIH1876,3.8032355842656416
NCIH2052,4.097524624460604
NCIH596,2.7925368136911253
NCIH810,3.332511487961644
NCIN87,2.7851459515607493
ONS76,1.5256257973379794
OVISE,3.730497568878842
PANC0403,2.952521883655031
PANC0813,3.4544267037257708
PSN1,3.984389549104164
QGP1,3.876280009412161
RAJI,1.1473510903763566
SCC4,2.1173393011029846
SKLMS1,2.8697812727129937
SNU1,0.5275364658539043
SNU398,2.9258439387640682
SUPM2,2.0644162718808383
SW1116,2.8735924571580163
SW1573,3.999440354832001
SW1990,4.319971201925864
SW837,3.6128592701884443
TE1,2.7205257254844724
TE6,2.3193613282402246
TT2609C02,3.7566255686321455
UACC62,2.908795602849431
