patient_id,ic50
22RV1,3.740871605664543
2313287,3.67889667936059
42MGBA,3.073229623875788
A427,3.8931551473708184
BFTC905,4.118699674182234
C32,4.103002995438019
EFO27,4.696388044049746
EN,5.087945584527822
EPLC272H,4.699180704106789
HCC1143,4.191602445893506
HCC1954,4.467365611640115
HCC366,5.137956616076446
HDMYZ,3.8924849887737234
HH,3.232106510573458
HL60,3.106553993387757
HPAC,4.433399613893998
HSC4,3.9726545883520985
HT1080,3.364433707974377
KE37,2.932373040395185
KNS62,4.743196108459998
KYM1,0.5035293969504342
KYSE510,3.51722318252456
LAMA84,3.015072417416537
LCLC97TM1,5.582344627076141
LXF289,4.581394565566583
MEWO,4.0032208281335215
MV411,2.6060286109453474
NCIH1299,4.505990871056134
NCIH1341,2.577035199335489
NCIH1838,4.787368716459515
NCIH1876,4.377724198817055
NCIH2052,4.700525544432404
NCIH596,4.713381781210478
NCIH810,3.116315466724883
NCIN87,4.170920306460105
ONS76,3.3383289862319914
OVISE,5.1039605892383255
PANC0403,4.599504870953803
PANC0813,4.894858270262809
PSN1,4.19435911460478
QGP1,5.140452762482907
RAJI,2.3022496796924297
SCC4,3.9033718086740556
SKLMS1,3.957006974881886
SNU1,2.8105476352444585
SNU398,3.122286950179352
SUPM2,2.34938583598153
SW1116,5.482719797831934
SW1573,5.291888093992212
SW1990,3.9496594243147647
SW837,4.963061160010099
TE1,4.563509907398525
TE6,3.6345566582972078
TT2609C02,5.30523162533537
UACC62,4.291386490308027
