patient_id,ic50
22RV1,-1.8580589812752129
2313287,0.18446142427423828
42MGBA,0.6935983019935451
A427,1.2306580036614472
BFTC905,-0.2919596673831798
C32,2.102389121703701
EFO27,0.4989871653945359
EN,0.6421245301859536
EPLC272H,0.018744036789796525
HCC1143,-0.5166285818384558
HCC1954,-0.02749679836377894
HCC366,0.7108743965910126
HDMYZ,0.5215070095176159
HH,1.048074388102433
HL60,1.0869841530443112
HPAC,0.5358431284417642
HSC4,0.35719481287326416
HT1080,0.29120007216002847
KE37,0.015137183461920944
KNS62,0.05721681944538881
KYM1,-0.6366976968085906
KYSE510,0.3992136431916449
LAMA84,1.6051821357610998
LCLC97TM1,-0.1956514815888165
LXF289,-0.3500578618540259
MEWO,2.1694884083374064
MV411,0.11155889973430078
NCIH1299,-0.24939893546853475
NCIH1341,0.8087460937100689
NCIH1838,2.759007813147404
NCIH1876,1.8259832727118277
NCIH2052,0.8866715655351481
NCIH596,1.8057906725185995
NCIH810,0.9795048844503267
NCIN87,0.4137294248843745
ONS76,-0.08933184193380328
OVISE,-0.23338952662405132
PANC0403,0.17112715300891246
PANC0813,1.1328798956448254
PSN1,-0.1310552746288639
QGP1,0.50941133306507
RAJI,-0.2996417187570677
SCC4,0.3711702912879379
SKLMS1,-0.15774448112262562
SNU1,-0.3018184785060607
SNU398,0.5020466039937759
SUPM2,0.22007943830881138
SW1116,1.10797957666232
SW1573,0.6272183297386404
SW1990,0.3822227257344146
SW837,0.5655305432697468
TE1,0.5677106720006615
TE6,0.038091240352167266
TT2609C02,0.038414700365233756
UACC62,1.3235765668559458
