patient_id,ic50
22RV1,5.26077443191167
2313287,5.743149924587008
42MGBA,5.737264942104107
A427,5.594809241905177
BFTC905,4.8176136827194425
C32,6.270043152060973
EFO27,6.834732434034758
EN,5.980329645485109
EPLC272H,5.201030561678369
HCC1143,5.463940858414894
HCC1954,5.382078865184431
HCC366,6.181741069482153
HDMYZ,6.382777528672807
HH,3.9629504060204837
HL60,4.05969906985897
HPAC,6.426161909807485
HSC4,5.247133417212347
HT1080,5.164585034070368
KE37,4.271289827387281
KNS62,6.228459570675162
KYM1,6.13197635310528
KYSE510,5.295533177719282
LAMA84,4.176078124383574
LCLC97TM1,5.997485716547829
LXF289,5.979369950172269
MEWO,5.452158053666217
MV411,4.048577597524472
NCIH1299,6.2310979320809015
NCIH1341,4.8529038444436425
NCIH1838,6.041860895347393
NCIH1876,5.264775811388233
NCIH2052,6.7326445285853325
NCIH596,6.131410644830324
NCIH810,5.46466868985085
NCIN87,5.879542804649801
ONS76,6.645337432689834
OVISE,6.296484102374478
PANC0403,6.540248193791263
PANC0813,6.042556506956522
PSN1,5.821083144475614
QGP1,6.207404320299169
RAJI,3.6309505586090705
SCC4,5.65358076838449
SKLMS1,6.335748191634053
SNU1,5.145313279023778
SNU398,4.986357725270584
SUPM2,4.217063716771817
SW1116,6.179105429526454
SW1573,6.66297208295537
SW1990,6.45739305489989
SW837,6.5418560442467735
TE1,5.916225946352709
TE6,5.621243765884892
TT2609C02,6.380196351604673
UACC62,6.625209714784737
