patient_id,ic50
22RV1,2.9172213760639067
2313287,3.8737244547854264
42MGBA,3.548580435745238
A427,3.5846137894401147
BFTC905,3.4034522323045575
C32,5.126926549596945
EFO27,4.352500344410875
EN,3.45558671700424
EPLC272H,4.379753386853415
HCC1143,3.618978847431454
HCC1954,4.229026749558175
HCC366,4.521856803114224
HDMYZ,4.418597295595596
HH,2.364104605941618
HL60,1.8937968419942999
HPAC,4.339901737397756
HSC4,4.477903890114556
HT1080,3.4842961781187634
KE37,2.5608764918764946
KNS62,3.49408107432689
KYM1,2.0258934594845788
KYSE510,3.15174531880202
LAMA84,2.010156542063788
LCLC97TM1,4.018947319413801
LXF289,4.742606662380716
MEWO,4.494753555799144
MV411,1.869865414633322
NCIH1299,3.8389618528322065
NCIH1341,3.6486937142798523
NCIH1838,4.061990042546489
NCIH1876,4.266691223343867
NCIH2052,4.41536730540527
NCIH596,5.232866001903018
NCIH810,3.011215087342779
NCIN87,4.6449200700699524
ONS76,4.861370139029906
OVISE,4.055546474241418
PANC0403,3.9243060244556798
PANC0813,4.027215166578431
PSN1,3.294694524249407
QGP1,3.186689346114818
RAJI,2.5442917436124377
SCC4,4.333541184052824
SKLMS1,4.110850210075324
SNU1,2.2191018029005463
SNU398,2.828003932604263
SUPM2,2.24187022236908
SW1116,4.73708697965637
SW1573,4.846092846100654
SW1990,4.744620211066173
SW837,4.963540111798837
TE1,4.116286911856139
TE6,3.5990797077974093
TT2609C02,4.629401352904862
UACC62,4.913247021683271
