patient_id,ic50
22RV1,4.33746207571533
2313287,4.303224328615847
42MGBA,4.4625885837157035
A427,5.942543518898329
BFTC905,4.959395134947618
C32,5.264432618996461
EFO27,4.988589771764023
EN,4.997107411354157
EPLC272H,4.716889051927853
HCC1143,5.15822168795156
HCC1954,4.7723320907584075
HCC366,5.1710005641070875
HDMYZ,4.703536802665119
HH,4.177961080390067
HL60,4.570745403451844
HPAC,5.028403356924654
HSC4,5.102252159778139
HT1080,4.737387969285743
KE37,3.9095539442312317
KNS62,4.721809724758459
KYM1,4.4743776533668065
KYSE510,4.279263849562674
LAMA84,4.907474131365135
LCLC97TM1,5.899675463483359
LXF289,5.114759980939159
MEWO,5.259024266819109
MV411,4.1522501163130165
NCIH1299,5.075109851823446
NCIH1341,4.010972587392492
NCIH1838,5.9063678799496
NCIH1876,4.704102856096461
NCIH2052,5.195971099657927
NCIH596,5.674857833971104
NCIH810,4.681197798494034
NCIN87,5.3377090373749505
ONS76,4.6246616804249605
OVISE,5.34559083629136
PANC0403,5.5797027379416315
PANC0813,5.37459790200839
PSN1,5.576044658172856
QGP1,5.117596507894464
RAJI,4.184696877815135
SCC4,5.02681863760243
SKLMS1,5.064451726670063
SNU1,4.370313546094174
SNU398,4.5453539772451395
SUPM2,4.127110381159621
SW1116,5.399957065178304
SW1573,5.4085537908591395
SW1990,5.683447729733947
SW837,6.8136806376652
TE1,5.240359363238287
TE6,4.768374160009594
TT2609C02,5.01744401864367
UACC62,5.255028665435519
