patient_id,ic50
22RV1,2.796482351468997
2313287,1.583487975347443
42MGBA,0.9692260985978463
A427,1.6258493661482865
BFTC905,3.5962591925031258
C32,1.6126783229568777
EFO27,3.8556534067690653
EN,4.2321655888236815
EPLC272H,1.8340692865224895
HCC1143,1.8488292908997606
HCC1954,3.8541817754115426
HCC366,2.1903779564154693
HDMYZ,1.82172800780074
HH,1.8316889832671772
HL60,1.8024097245891435
HPAC,1.9060588742157372
HSC4,3.863425273513695
HT1080,1.3186606079275998
KE37,2.6434055890062713
KNS62,1.6144371870151069
KYM1,2.8083511541853503
KYSE510,2.117211045339016
LAMA84,2.705394708585284
LCLC97TM1,2.8918208432613044
LXF289,3.1730104327183986
MEWO,1.9290593587232647
MV411,2.126442622086585
NCIH1299,2.3388595772967293
NCIH1341,2.5071176654668594
NCIH1838,2.0741861069855583
NCIH1876,4.772989409635207
NCIH2052,3.353178489642398
NCIH596,2.2303909570581633
NCIH810,4.1137022472666755
NCIN87,4.339581881460507
ONS76,2.9873809394678235
OVISE,4.947780974017492
PANC0403,2.2115346230519926
PANC0813,3.394932702859109
PSN1,2.8428500695906496
QGP1,2.1053811038009647
RAJI,2.0095991019465202
SCC4,2.327186096124376
SKLMS1,1.5232914400513744
SNU1,2.391775112503894
SNU398,4.176740553221694
SUPM2,1.2374848594395482
SW1116,1.7546514887208386
SW1573,3.3267819130325766
SW1990,2.74706803302982
SW837,4.454174607554667
TE1,1.7199274307007784
TE6,4.023940460458575
TT2609C02,2.6680199466998453
UACC62,2.0069960972849237
