patient_id,ic50
22RV1,0.8611092108002072
2313287,0.7829462409944682
42MGBA,0.8863347076931719
A427,-0.7301033472557469
BFTC905,-0.3603670289519946
C32,1.305501248351984
EFO27,1.6129959826831315
EN,-0.8680788321585061
EPLC272H,-0.3431472390548639
HCC1143,0.7305813948791822
HCC1954,-0.8502953969489976
HCC366,1.1856452469012217
HDMYZ,0.8085081682830356
HH,1.2692195315428259
HL60,-0.34410368509488365
HPAC,0.9646605484186701
HSC4,-0.24208531091933672
HT1080,2.3452166430123063
KE37,0.3407010545243473
KNS62,0.926690853338219
KYM1,0.6712589847012758
KYSE510,-0.6305727930814237
LAMA84,-0.4648541871480959
LCLC97TM1,1.5444366084309364
LXF289,1.825940844100617
MEWO,0.23266742012629982
MV411,0.13935925777146807
NCIH1299,0.5442459720791151
NCIH1341,-0.9856438428505873
NCIH1838,0.6977615679884286
NCIH1876,-0.4589750018945603
NCIH2052,2.746362906614096
NCIH596,1.2142339344265358
NCIH810,-0.5635633791615277
NCIN87,0.6831739151363194
ONS76,2.0892096397135687
OVISE,0.4469816636895053
PANC0403,1.1461310871152766
PANC0813,1.0685512947907192
PSN1,-0.2789690974529192
QGP1,-0.36433309042044437
RAJI,1.2711158818958705
SCC4,0.44869081932699123
SKLMS1,2.8441612715450995
SNU1,0.42249991363347694
SNU398,-0.5710620811666213
SUPM2,0.658777287447609
SW1116,1.2681401885857433
SW1573,1.1996110806252651
SW1990,2.4328525561538474
SW837,1.6302769819663563
TE1,0.9782038860736127
TE6,0.6667909623674204
TT2609C02,2.5152088414417584
UACC62,1.4058942735320987
