patient_id,ic50
22RV1,-0.4403955726614358
2313287,1.0304991303933448
42MGBA,0.5645826900396713
A427,0.5863656227274322
BFTC905,-1.8210688449260894
C32,1.2806183229719874
EFO27,2.33792078893488
EN,1.9149259629972288
EPLC272H,-0.035052243948298256
HCC1143,1.6109353300941622
HCC1954,1.2410094885895429
HCC366,0.3106841371743059
HDMYZ,1.2982110763524255
HH,-0.728735083291548
HL60,-1.5687994421824336
HPAC,9.99491777096545e-4
HSC4,-0.49612409199311636
HT1080,-0.36014335730577474
KE37,-2.494257517014619
KNS62,-0.39639717983799416
KYM1,-0.6274783427722869
KYSE510,-1.2250879440091498
LAMA84,-1.7869211141384707
LCLC97TM1,-1.8546003741674242
LXF289,1.1495067761923448
MEWO,1.6875660148706106
MV411,-1.922555908857965
NCIH1299,0.815478589570923
NCIH1341,0.0050835326860821095
NCIH1838,1.295868986231972
NCIH1876,-1.5853911546387054
NCIH2052,1.0983726279576072
NCIH596,1.5873110479280117
NCIH810,0.36423777593555656
NCIN87,0.10682247223047632
ONS76,1.3779294422373471
OVISE,1.3223632196371118
PANC0403,0.6868095812945266
PANC0813,-0.02643310758308115
PSN1,-0.6277716995149369
QGP1,0.3393768359285849
RAJI,-2.1967951309417684
SCC4,0.22816683023685086
SKLMS1,0.10751521331500567
SNU1,0.6599152196203952
SNU398,-0.9519720904995451
SUPM2,-2.0633427397716906
SW1116,0.9145897404813352
SW1573,0.8901441363452437
SW1990,0.9534063861458358
SW837,2.4175248675498575
TE1,1.862677643750348
TE6,-0.7319280896807462
TT2609C02,-0.3008919683783722
UACC62,1.2140004634798391
