patient_id,ic50
22RV1,0.1514016909609901
2313287,0.6013982896842518
42MGBA,0.8965848970497916
A427,0.9471322010367242
BFTC905,0.549024866586839
C32,1.6309882375764113
EFO27,1.7120145307172154
EN,0.661612075872645
EPLC272H,0.9799399854002244
HCC1143,0.6206595253705738
HCC1954,0.9422084836108726
HCC366,2.3276450084991676
HDMYZ,1.2681713484139445
HH,0.09488773918718674
HL60,0.27783059093407614
HPAC,1.0736343994001407
HSC4,0.9664707641271518
HT1080,0.7002310447844583
KE37,-0.2635437560616307
KNS62,0.7104015140462663
KYM1,0.3233546819372012
KYSE510,0.7918422145474886
LAMA84,0.23883504096387198
LCLC97TM1,0.4899023838656307
LXF289,0.9551885594376524
MEWO,1.560519379432849
MV411,0.20543246412480753
NCIH1299,0.42854485840945544
NCIH1341,0.661756489588387
NCIH1838,2.7340877115936957
NCIH1876,1.109348179693999
NCIH2052,1.6890266563251681
NCIH596,2.2193684881102893
NCIH810,1.39189353724449
NCIN87,1.2219585494935676
ONS76,1.2742571041658597
OVISE,1.2265707260230494
PANC0403,1.5861836089181123
PANC0813,1.4917257560959039
PSN1,1.4675629501826952
QGP1,1.7956774361328178
RAJI,0.039074617762016484
SCC4,0.9205060131251792
SKLMS1,1.046914735460873
SNU1,0.2719093775285816
SNU398,0.34410796299466184
SUPM2,-0.3215857260233139
SW1116,1.782854167878786
SW1573,1.730844435004052
SW1990,1.7295007408562038
SW837,2.0947823611256426
TE1,2.2408002319091134
TE6,1.183081268524042
TT2609C02,1.0657237134705395
UACC62,1.4911331004388473
